id,target
1118822,183633
1118823,280970
1118824,300185
1118825,250162
1118826,197602
1118827,233644
1118828,240566
1118829,225521
1118830,178789
1118831,390592
1118832,262361
1118833,250424
1118834,255041
1118835,188063
1118836,254818
1118837,254185
1118838,192456
1118839,257894
1118840,260257
1118841,254894
1118842,283780
1118843,301310
1118844,151043
1118845,336956
1118846,37860
1118847,37587
1118848,171018
1118849,206424
1118850,148046
1118851,156655
1118852,210727
1118853,210851
1118854,236617
1118855,210880
1118856,280215
1118857,277631
1118858,78638
1118859,382895
1118860,251686
1118861,389267
1118862,254671
1118863,170348
1118864,171784
1118865,247016
1118866,189725
1118867,179613
1118868,333661
1118869,300501
1118870,172313
1118871,195228
1118872,336974
1118873,170506
1118874,194575
1118875,254408
1118876,171365
1118877,254449
1118878,237132
1118879,194690
1118880,183172
1118881,175380
1118882,175380
1118883,199749
1118884,199446
1118885,199461
1118886,173728
1118887,173727
1118888,445655
1118889,230209
1118890,238389
1118891,173274
1118892,220423
1118893,243121
1118894,233824
1118895,173274
1118896,233880
1118897,227330
1118898,232194
1118899,219674
1118900,168341
1118901,238389
1118902,248992
1118903,193761
1118904,246924
1118905,209524
1118906,232317
1118907,210474
1118908,233664
1118909,210360
1118910,222955
1118911,234350
1118912,200964
1118913,206968
1118914,234040
1118915,210434
1118916,210360
1118917,201599
1118918,223885
1118919,223885
1118920,210818
1118921,211025
1118922,233907
1118923,201599
1118924,200964
1118925,234350
1118926,223885
1118927,234351
1118928,222955
1118929,232317
1118930,209524
1118931,210434
1118932,210818
1118933,210360
1118934,201599
1118935,202529
1118936,227222
1118937,228367
1118938,181468
1118939,226756
1118940,275876
1118941,284213
1118942,212278
1118943,213307
1118944,301316
1118945,262007
1118946,210893
1118947,197845
1118948,254987
1118949,266866
1118950,209619
1118951,279559
1118952,214048
1118953,259010
1118954,200027
1118955,125216
1118956,107610
1118957,133083
1118958,124751
1118959,108345
1118960,124751
1118961,107610
1118962,107092
1118963,100986
1118964,89551
1118965,90010
1118966,119619
1118967,119619
1118968,89990
1118969,123952
1118970,107173
1118971,99578
1118972,124287
1118973,103138
1118974,106310
1118975,89406
1118976,89439
1118977,89937
1118978,123530
1118979,107226
1118980,89439
1118981,106675
1118982,191149
1118983,194768
1118984,205869
1118985,216700
1118986,274908
1118987,38775
1118988,186751
1118989,186269
1118990,192943
1118991,193994
1118992,193783
1118993,197010
1118994,86120
1118995,209358
1118996,91039
1118997,89207
1118998,93740
1118999,21472
1119000,265265
1119001,372403
1119002,371183
1119003,260940
1119004,34017
1119005,284719
1119006,301824
1119007,290408
1119008,68995
1119009,262938
1119010,256943
1119011,265607
1119012,262938
1119013,73018
1119014,428947
1119015,431641
1119016,386137
1119017,487002
1119018,325496
1119019,453137
1119020,327665
1119021,331300
1119022,296790
1119023,293712
1119024,321551
1119025,297597
1119026,440984
1119027,298816
1119028,480191
1119029,322520
1119030,378695
1119031,270364
1119032,270364
1119033,279195
1119034,286928
1119035,280363
1119036,220990
1119037,335728
1119038,250949
1119039,242392
1119040,248936
1119041,336349
1119042,489364
1119043,328909
1119044,315386
1119045,242017
1119046,242017
1119047,85370
1119048,40519
1119049,40545
1119050,146012
1119051,275321
1119052,258116
1119053,268202
1119054,28514
1119055,257166
1119056,186965
1119057,189809
1119058,228076
1119059,180449
1119060,232598
1119061,205981
1119062,207545
1119063,167533
1119064,206472
1119065,277383
1119066,157302
1119067,237825
1119068,231241
1119069,237825
1119070,231241
1119071,302745
1119072,209251
1119073,35967
1119074,456703
1119075,226607
1119076,431176
1119077,848702
1119078,647365
1119079,485009
1119080,359827
1119081,342335
1119082,366186
1119083,345992
1119084,588471
1119085,354934
1119086,562258
1119087,287768
1119088,179125
1119089,157585
1119090,161148
1119091,33598
1119092,34667
1119093,37114
1119094,154315
1119095,152430
1119096,137564
1119097,151865
1119098,336217
1119099,336128
1119100,239082
1119101,122112
1119102,124564
1119103,116365
1119104,148319
1119105,126545
1119106,137247
1119107,133791
1119108,136418
1119109,137179
1119110,136554
1119111,130689
1119112,129284
1119113,139854
1119114,138660
1119115,133622
1119116,168889
1119117,186038
1119118,168221
1119119,137321
1119120,206940
1119121,222527
1119122,225533
1119123,172285
1119124,169351
1119125,172621
1119126,171925
1119127,226567
1119128,220926
